"","x"
"994","ENSP00000358400"
"995","ENSP00000358478"
"996","ENSP00000358497"
"997","ENSP00000358554"
"998","ENSP00000358563"
"999","ENSP00000358576"
"1000","ENSP00000358616"
"1001","ENSP00000358716"
"1002","ENSP00000358777"
"1003","ENSP00000358812"
"1004","ENSP00000358813"
"1005","ENSP00000358854"
"1006","ENSP00000358921"
"1007","ENSP00000359000"
"1008","ENSP00000359025"
"1009","ENSP00000359042"
"1010","ENSP00000359224"
"1011","ENSP00000359230"
"1012","ENSP00000359295"
"1013","ENSP00000359345"
"1014","ENSP00000359380"
"1015","ENSP00000359518"
"1016","ENSP00000359531"
"1017","ENSP00000359606"
"1018","ENSP00000359645"
"1019","ENSP00000359688"
"1020","ENSP00000359910"
"1021","ENSP00000359939"
"1022","ENSP00000359988"
"1023","ENSP00000360034"
"1024","ENSP00000360327"
"1025","ENSP00000360329"
"1026","ENSP00000360412"
"1027","ENSP00000360464"
"1028","ENSP00000360483"
"1029","ENSP00000360497"
"1030","ENSP00000360498"
"1031","ENSP00000360525"
"1032","ENSP00000360532"
"1033","ENSP00000360576"
"1034","ENSP00000360623"
"1035","ENSP00000360664"
"1036","ENSP00000360671"
"1037","ENSP00000360676"
"1038","ENSP00000360782"
"1039","ENSP00000360939"
"1040","ENSP00000360944"
"1041","ENSP00000361076"
"1042","ENSP00000361092"
"1043","ENSP00000361180"
"1044","ENSP00000361186"
"1045","ENSP00000361206"
"1046","ENSP00000361219"
"1047","ENSP00000361238"
"1048","ENSP00000361363"
"1049","ENSP00000361418"
"1050","ENSP00000361433"
"1051","ENSP00000361446"
"1052","ENSP00000361465"
"1053","ENSP00000361540"
"1054","ENSP00000361626"
"1055","ENSP00000361704"
"1056","ENSP00000361918"
"1057","ENSP00000361923"
"1058","ENSP00000361967"
"1059","ENSP00000362018"
"1060","ENSP00000362041"
"1061","ENSP00000362060"
"1062","ENSP00000362068"
"1063","ENSP00000362110"
"1064","ENSP00000362135"
"1065","ENSP00000362146"
"1066","ENSP00000362153"
"1067","ENSP00000362329"
"1068","ENSP00000362334"
"1069","ENSP00000362361"
